id,followers_count,following_count,tweet_count,listed_count,time_to_now,has_profile_photo,protected,verified,name_length,label,spilt
u1036461709,873,744,451194,53,3601,TRUE,FALSE,FALSE,17,bot,train
u1033984048056729600,9365,56,1365,74,1531,TRUE,FALSE,TRUE,12,bot,train
u1031752122,930,368,20294,11,3603,TRUE,FALSE,FALSE,5,human,train
u1029820639,892,614,70840,1,3604,TRUE,FALSE,FALSE,2,human,train
u1027350758,1577091,1,36657,2961,3606,TRUE,FALSE,FALSE,13,human,train
u102200239,1430,1421,83296,40,4687,TRUE,FALSE,FALSE,14,human,train
u1018413906,860,0,34833,3,3610,TRUE,FALSE,FALSE,6,human,train
u101825544,1641717,3665,8779,1459,4688,TRUE,FALSE,TRUE,11,human,train
u1018240472,932,657,8579,4,3610,TRUE,FALSE,FALSE,4,human,train
u101772207,1313683,397078,75735,3124,4688,TRUE,FALSE,FALSE,14,bot,train
u1016773517587537920,17,13,13,0,1579,TRUE,FALSE,FALSE,13,bot,train
u1015657742,96620,75958,51189,94,3611,TRUE,FALSE,FALSE,19,human,train
u101379497,650,2362,18186,12,4689,TRUE,FALSE,FALSE,15,human,train
u101258547,84101,69240,28565,93,4690,TRUE,FALSE,FALSE,20,bot,train
u1012481676524576770,1,8,15,0,1591,TRUE,FALSE,FALSE,9,human,train
u101151129,106743,34062,139863,1306,4690,TRUE,FALSE,TRUE,15,bot,train
u101011196,32587,665,5663,53,4691,TRUE,FALSE,FALSE,15,human,train
u100731315,2956599,75,517249,11604,4692,TRUE,FALSE,TRUE,13,bot,train
u100629223,77324,1010,38730,269,4693,TRUE,FALSE,TRUE,16,human,train
u100556581,113351,1087,27112,325,4693,TRUE,FALSE,FALSE,13,human,train
u1002706964,114864,5,1617,208,3617,TRUE,FALSE,TRUE,11,human,train
u1002309236,113745,96703,254028,410,3617,TRUE,FALSE,FALSE,20,bot,train
u100170006,1039,913,75838,8,4694,TRUE,FALSE,FALSE,2,human,train
